INDEX,PM2.5-1,PM2.5-2
160,10.12496,10.611523
161,12.550722,13.531662
162,14.929402,14.653753
163,14.965212,16.033806
164,16.278574,17.1096
165,17.8134,18.144218
166,17.964386,18.492832
167,17.334785,18.051785
168,20.956207,21.059683
169,22.231043,21.910477
170,26.176517,25.283186
171,26.177824,25.247213
172,27.809456,26.609634
173,29.958738,28.29782
174,34.365353,31.643503
175,34.095608,30.733347
176,37.75224,32.964676
177,38.321194,33.88122
178,38.80183,34.049343
179,36.452896,32.665127
180,33.02103,30.10906
181,28.40865,26.073412
182,28.325867,25.819742
183,30.385971,27.959393
184,30.11262,28.326452
185,33.93588,31.964819
186,34.657017,32.240376
187,33.89265,31.400282
188,34.984665,32.121677
189,33.311977,30.443275
190,32.341892,29.976322
191,28.942375,26.980907
192,20.527721,20.094145
193,13.964666,15.020725
194,11.664719,13.462074
195,11.977768,13.692803
196,10.293392,12.093563
197,12.321726,14.070868
198,12.545689,14.373318
199,17.067198,16.78351
200,20.450115,18.232433
201,20.221085,18.868826
202,19.766018,18.724218
203,19.220764,17.564093
204,21.642399,19.69938
205,20.906483,19.239365
206,22.977991,21.072811
207,21.217121,19.877722
208,23.473791,21.978582
209,21.86779,20.285494
210,22.294312,20.672396
211,22.067492,21.050753
212,20.593952,20.155289
213,18.54623,18.528835
214,17.903309,17.742243
215,16.077665,16.074778
216,13.1029825,14.607861
217,10.844372,12.533461
218,9.66318,11.547912
219,7.735116,10.155975
220,7.245735,9.629692
221,8.216415,10.567005
222,8.712658,10.5875635
223,10.017226,11.066751
224,11.978683,11.141202
225,12.109373,12.035173
226,14.646138,13.5476265
227,15.299747,13.849509
228,16.541077,15.3043785
229,19.283545,18.007132
230,19.278477,17.950901
231,17.723022,16.535337
232,18.354582,17.352308
233,19.557266,18.672852
234,22.376093,21.34144
235,21.948334,21.042555
236,22.922615,21.940432
237,22.543262,21.475456
238,24.901348,23.640497
239,25.8256,24.502733
240,30.34539,28.492569
241,33.634228,31.604345
242,37.508526,35.102474
243,36.794834,34.59968
244,33.13712,31.558794
245,29.685154,28.557848
246,27.215359,26.361664
247,25.634329,24.845798
248,27.471767,26.485727
249,31.544136,30.083261
250,30.010832,28.368366
251,29.723536,28.004026
252,30.390196,28.428133
253,31.695694,29.557215
254,31.423244,29.434694
255,35.075756,32.65363
256,32.354355,30.046213
257,34.250324,31.717503
258,33.223915,30.689484
259,35.55174,32.955177
260,39.64977,36.43806
261,39.00353,36.105183
262,34.835136,32.599327
263,31.647108,30.22256
264,35.78275,33.67919
265,33.54858,31.877275
266,29.78093,28.587202
267,24.275349,23.534864
268,25.604153,24.754042
269,25.463388,24.628313
270,25.262505,24.545107
271,26.784473,25.79474
272,30.79316,28.953054
273,31.682352,29.950941
274,30.14244,28.47532
275,30.420921,28.300066
276,30.277496,28.352365
277,29.212921,27.48602
278,29.028002,27.414267
279,29.112698,27.752966
280,28.67081,27.341927
281,26.05142,25.099962
282,23.709972,23.29349
283,18.795736,20.143496
284,13.918485,16.097649
285,11.603205,14.382311
286,11.201146,14.001779
287,9.178461,12.550619
288,7.3848763,10.075097
289,6.2914114,9.451278
290,7.6133175,8.845832
291,7.5894527,8.796397
292,9.245077,10.104521
293,9.096291,9.836945
294,8.243252,8.6839695
295,10.637566,11.817596
296,11.238987,10.61496
297,9.407323,8.374666
298,8.394062,7.38357
299,7.292889,5.5361104
300,6.754839,5.5669665
301,9.726548,9.620022
302,7.3079767,6.1054196
303,7.3219695,5.9248543
304,8.515972,7.42659
305,10.038103,8.7922735
306,11.228315,9.7843275
307,17.548845,15.619326
308,31.447693,25.59759
309,38.64085,34.997253
310,40.600147,36.70403
311,33.23487,31.553766
312,23.040535,22.287409
313,21.2998,21.261477
314,14.446791,15.708965
315,13.672219,15.827923
316,13.488264,15.401697
317,14.023872,15.473758
318,10.7475605,13.238657
319,7.8938594,10.6271515
320,7.7231116,9.775249
321,5.9803658,8.561804
322,8.983719,8.619877
323,9.424166,9.666025
324,11.479113,12.152539
325,12.038337,13.432663
326,12.833601,13.865754
327,15.864265,16.202486
328,17.124153,16.263332
329,17.05703,16.641764
330,18.35537,16.682192
331,18.834026,18.11159
332,16.61914,15.8438225
333,13.359022,14.2371235
334,11.91753,11.942409
335,12.08779,11.929765
336,11.509292,12.298128
337,11.666189,13.376869
338,10.663894,13.003031
339,10.521067,12.984854
340,9.691116,12.495378
341,10.185101,12.754816
342,10.5257015,11.958017
343,13.06947,12.366333
344,20.886103,17.524271
345,22.693117,19.859034
346,22.91686,20.021402
347,20.781097,18.297049
348,21.122318,19.33592
349,19.064325,17.514719
350,16.749128,17.514284
351,17.384468,16.127588
352,18.282139,16.884626
353,16.107843,15.231968
354,17.582478,16.238642
355,16.914066,15.827993
356,16.261837,15.386612
357,15.048183,15.0931
358,13.850092,14.985191
359,13.635401,15.290938
360,12.816202,15.005568
361,11.791845,14.489447
362,11.584547,14.078863
363,12.759066,14.960489
364,9.870823,12.58481
365,10.821205,13.111125
366,12.818901,14.641947
367,17.988382,16.763433
368,25.316936,20.854631
369,19.286207,17.253443
370,17.082937,16.345432
371,16.88377,15.39522
372,15.181652,13.900906
373,20.270367,18.301567
374,17.786308,16.193314
375,17.440989,15.829472
376,17.9323,16.487593
377,19.025183,17.79064
378,22.067677,21.175936
379,26.932123,25.57711
380,26.435196,25.112982
381,24.468737,23.76927
382,22.480202,22.647755
383,21.028389,21.380926
384,20.272926,20.43675
385,21.558777,21.238443
386,22.960426,22.470266
387,24.172207,23.606169
388,28.411415,27.405642
389,30.385666,29.019297
390,33.158268,31.34889
391,38.52451,35.68639
392,50.574184,45.26228
393,62.04694,53.778435
394,54.624905,48.1788
395,48.378094,43.610355
396,39.23808,36.383434
397,38.99551,35.937794
398,49.956287,44.072475
399,51.818287,46.30553
400,52.917507,46.8758
401,53.582146,47.20731
402,58.10084,51.09442
403,66.66305,57.33342
404,59.836834,53.704086
405,59.70116,53.317394
406,52.087368,46.277157
407,40.51425,37.28359
408,39.009846,36.526157
409,32.202263,30.757706
410,27.874249,26.858103
411,25.734676,24.812414
412,23.917051,23.148977
413,24.156029,23.434946
414,20.686794,20.938322
415,17.79634,18.606379
416,16.51575,16.916092
417,17.18602,17.563646
418,18.922848,18.083109
419,17.121052,15.707026
420,16.07799,15.032814
421,13.637447,12.696924
422,12.485861,11.910992
423,12.557287,12.040983
424,13.670713,13.082519
425,15.90199,14.90099
426,15.330887,14.427303
427,14.1207485,14.80966
428,12.396456,13.791355
429,12.315317,12.735643
430,13.79448,14.685067
431,15.073967,16.283846
432,15.394245,16.434277
433,15.807053,16.796633
434,16.610474,17.813469
435,15.015184,16.400429
436,17.500835,18.355366
437,16.909458,17.646536
438,17.04169,17.385435
439,20.596958,19.89011
440,22.779411,21.2941
441,31.842749,29.69119
442,37.98395,33.952736
443,40.341434,33.710186
444,38.919476,35.20976
445,38.9513,36.01224
446,41.46387,38.40967
447,44.2562,40.939095
448,46.592808,42.824154
449,46.09168,42.304203
450,42.08456,39.24877
451,42.83389,39.792522
452,42.288586,39.634064
453,39.814213,37.37534
454,40.838074,38.156216
455,42.689457,39.547237
456,38.89348,36.26497
457,35.153606,33.55766
458,38.26491,36.53332
459,39.80212,38.0494
460,42.673008,40.269188
461,40.471535,38.26029
462,40.29008,38.007984
463,39.55382,37.443962
464,44.160667,41.054066
465,41.36625,38.054935
466,39.476814,36.55721
467,41.69605,38.323444
468,41.71583,37.899242
469,42.588093,38.100967
470,39.51353,35.62068
471,36.7596,32.57462
472,39.17261,34.2124
473,42.400097,37.219257
474,41.75259,36.822704
475,39.18845,35.553047
476,36.788235,34.180714
477,35.15772,33.126347
478,33.83109,31.966711
479,39.194542,36.449596
480,37.1466,33.962864
481,38.628143,33.98322
482,35.45669,32.447285
483,35.77415,32.566254
484,32.197624,28.71261
485,28.248308,24.60063
486,30.884287,25.666101
487,32.082558,26.878397
488,40.138298,36.542503
489,42.730846,39.073284
490,50.953373,45.440258
491,51.534412,46.33051
492,46.691586,42.045925
493,33.415245,31.027967
494,36.005573,33.686726
495,37.84354,34.288662
496,35.103428,32.661076
497,37.241055,34.68373
498,39.89086,36.78243
499,38.274075,36.08541
500,43.59346,40.53437
501,42.24655,38.974438
502,48.45865,43.2191
503,47.20325,41.00335
504,40.98215,35.153614
505,40.767742,35.333397
506,35.65503,30.803543
507,37.84146,32.04043
508,27.759666,25.392576
509,24.689253,23.272938
510,24.864948,22.931555
511,31.896366,26.264378
512,41.737083,30.240213
513,43.53699,32.1378
514,47.35782,38.5637
515,49.769985,43.737316
516,56.08198,47.609028
517,66.27197,58.320007
518,85.42774,72.42234
519,81.46999,70.0329
520,89.39913,75.94302
521,89.819695,74.23848
522,79.83079,67.548035
523,78.92658,68.648636
524,76.52001,66.29831
525,66.456406,58.889668
526,65.160515,57.273777
527,70.9072,61.906376
528,66.71607,57.44591
529,60.401207,53.052753
530,53.176136,47.639866
531,51.264442,46.38194
532,45.7091,41.59021
533,44.196095,40.59978
534,39.9598,36.71924
535,36.78069,33.92525
536,42.943787,38.55576
537,42.167435,37.42695
538,44.314064,38.490284
539,40.034687,36.0723
540,33.09612,30.175856
541,30.231876,27.482382
542,29.858831,27.123926
543,27.501385,24.741528
544,31.884052,28.270046
545,35.56199,31.611326
546,34.66058,32.037113
547,35.603313,33.072098
548,34.646717,32.453907
549,36.476955,34.27358
550,38.76305,36.309036
551,37.783237,34.35403
552,37.507614,34.037064
553,40.54173,36.22854
554,46.36359,40.032757
555,43.377,36.231403
556,48.94734,39.455856
557,47.969677,39.199528
558,47.169407,38.11887
559,49.45132,37.845036
560,51.73901,37.46615
561,50.876698,39.63358
562,35.47095,29.738945
563,35.078808,32.428295
564,30.196447,27.61617
565,22.003746,20.637598
566,24.30096,21.455303
567,30.744286,26.516188
568,37.068615,32.47337
569,43.764774,39.085262
570,43.910053,40.148342
571,45.59917,41.691753
572,58.438095,51.971718
573,54.975124,48.121143
574,50.15584,44.03181
575,45.673985,38.90852
576,49.203373,40.600468
577,44.279224,36.833164
578,36.39236,29.460138
579,36.70989,27.84611
580,28.927597,22.870987
581,21.501802,18.402235
582,24.272991,20.243767
583,29.79033,21.886868
584,27.861027,22.197916
585,35.99858,27.984467
586,36.885635,30.88261
587,41.34328,36.818775
588,39.88666,36.50321
589,41.262066,37.86708
590,38.24316,34.88493
591,38.06113,34.44638
592,36.651436,32.25838
593,35.941357,31.699278
594,36.958687,33.271606
595,40.550014,36.27276
596,41.48662,37.459064
597,39.780087,35.916443
598,37.574112,34.167477
599,33.55832,31.158955
600,27.896072,26.89887
601,25.723667,24.90743
602,25.425274,24.596363
603,26.191238,25.134962
604,29.338757,27.497128
605,28.54631,26.175879
606,28.937532,25.946676
607,27.547937,22.810083
608,25.137428,20.885603
609,27.49245,22.44081
610,32.442616,29.861774
611,32.768047,29.944204
612,29.561255,27.77149
613,33.348797,30.743368
614,31.36362,29.170076
615,33.522724,30.493153
616,30.820583,28.492092
617,33.383324,31.258173
618,32.947308,30.90142
619,40.26598,36.779488
620,42.283733,38.029896
621,38.25748,35.142315
622,33.962658,32.068863
623,31.86809,30.80338
624,31.011257,30.250486
625,30.570908,29.859354
626,31.985325,30.733294
627,26.761248,26.430227
628,28.298225,27.747072
629,21.570889,22.585981
630,19.329422,20.288252
631,19.250729,18.90177
632,20.746317,19.274748
633,20.489418,20.155743
634,18.843307,20.739672
635,20.865665,22.207047
636,20.842613,21.75852
637,21.187986,22.075476
638,18.977592,20.07942
639,20.836136,21.861944
640,20.167381,21.505232
641,17.167679,18.900072
642,15.6766615,17.3511
643,15.273254,16.883577
644,17.17451,18.695078
645,19.487164,21.08243
646,17.789595,19.806532
647,15.114194,17.414253
648,15.952417,18.19244
649,15.901702,18.369625
650,14.165107,17.022463
651,10.178726,13.545902
652,6.61697,10.870645
653,5.1021314,10.179802
654,6.6484747,10.717162
655,8.055119,11.643194
656,9.9963045,12.38576
657,14.327272,14.641229
658,15.407476,16.775188
659,15.782055,17.322191
660,15.888929,17.476786
661,13.858078,15.399607
662,11.601306,13.5840225
663,12.410643,14.289546
664,12.273636,14.484764
665,13.570402,15.323389
666,13.750698,15.291805
667,12.697005,14.900412
668,10.693798,13.478155
669,9.115425,12.339661
670,6.570346,10.40415
671,5.366311,9.757347
672,4.322205,9.330215
673,3.8504653,8.867156
674,4.1381397,9.037163
675,3.7159488,8.783653
676,4.092154,8.635176
677,3.5320313,8.348855
678,4.2706647,8.287212
679,6.1971645,9.577651
680,13.640803,11.439026
681,16.646,14.624344
682,15.203299,14.791021
683,13.184025,14.527059
684,12.544293,13.557378
685,11.80073,12.17614
686,11.899052,12.160078
687,12.191259,12.926441
688,13.851877,13.304213
689,17.032574,15.48547
690,17.670607,16.351152
691,16.31849,15.016217
692,19.054813,18.864826
693,21.140268,20.414652
694,22.868778,21.731936
695,22.387316,21.812408
696,18.788048,19.419296
697,16.120872,17.520771
698,14.569617,16.728563
699,13.446339,14.99798
700,13.97569,15.731176
701,12.928062,15.013738
702,8.38089,10.485596
703,8.942738,8.48194
704,11.597801,10.093613
705,13.709101,11.466619
706,15.2211685,12.530119
707,13.190897,11.698643
708,12.093683,11.00949
709,10.473427,10.4808235
710,9.661052,9.914616
711,8.680765,9.1686325
712,8.9815445,9.014681
713,9.757275,9.330166
714,9.094257,7.9604325
715,7.993937,6.7397113
716,7.2546425,6.8336635
717,6.321761,7.4873705
718,6.967988,7.9910064
719,4.2416234,7.563923
720,3.6724217,7.69089
721,2.5760036,8.012526
722,2.5690777,8.344814
723,3.284427,8.562788
724,5.1926436,9.55814
725,6.4958677,9.997742
726,8.38681,11.529001
727,10.074546,12.19647
728,12.060553,13.384851
729,15.024402,16.171331
730,17.42184,18.615118
731,15.9768715,17.090223
732,16.713043,17.202387
733,15.923344,16.87235
734,13.847187,14.888327
735,14.507841,15.500558
736,12.818247,14.334303
737,10.729229,12.343361
738,9.563115,10.98145
739,9.893444,11.884015
740,11.675253,13.71389
741,12.605928,14.594663
742,14.731429,16.616814
743,13.041298,15.540071
744,12.014259,14.356406
745,8.766911,11.754189
746,8.031978,11.223747
747,5.608444,9.68905
748,4.761056,9.088998
749,5.0003614,9.453231
750,4.195667,9.226014
751,5.508839,9.892808
752,3.862067,8.348381
753,4.7841067,8.443121
754,6.8959055,9.122597
755,9.765011,10.395765
756,10.580154,10.723129
757,10.768181,11.526134
758,10.804308,11.831163
759,9.08868,10.321413
760,8.987196,9.621614
761,10.398596,10.8420925
762,10.198889,11.623821
763,10.605482,12.0776825
764,10.385714,12.193836
765,10.795586,12.593464
766,9.7257805,10.729994
767,9.419884,11.170179
768,10.095873,12.647776
769,9.427308,11.767969
770,8.299728,11.177653
771,6.8050427,10.04536
772,7.28071,9.690552
773,6.207514,9.449507
774,6.740984,9.177738
775,10.240313,11.726997
776,13.058212,12.120669
777,14.664705,13.776904
778,11.799538,12.251734
779,11.442093,11.717876
780,10.640785,10.750643
781,11.150678,10.801118
782,10.206129,10.423926
783,12.1713085,11.8027935
784,11.68289,12.133091
785,10.766623,11.762442
786,11.238407,11.318449
787,11.406039,11.570872
788,10.920385,12.028029
789,10.313705,11.339619
790,8.27607,10.7986145
791,9.316195,11.673737
792,7.739541,10.889619
793,5.5429316,9.596387
794,6.1773376,10.037661
795,6.6562815,9.630665
796,6.4909916,9.6197815
797,7.539404,10.796213
798,7.802425,11.303667
799,10.927578,12.176218
800,12.737156,10.922822
801,15.481901,12.93091
802,17.86443,16.001379
803,13.713655,13.460867
804,9.841884,10.932169
805,9.818897,9.474134
806,8.091343,8.503157
807,7.8967896,9.688686
808,9.370156,10.547028
809,10.876715,11.363249
810,12.224035,12.901442
811,10.940445,11.39456
812,8.529853,11.5275755
813,7.1351585,9.22526
814,5.2099648,9.314652
815,4.5350924,8.424735
816,3.804528,8.314757
817,2.1473832,8.574698
818,2.4076886,8.573893
819,2.5421774,8.408204
820,2.0107472,7.466573
821,2.1321497,7.5854526
822,2.4709682,8.5009165
823,4.4647207,7.8804507
824,9.638557,8.53022
825,13.405357,11.466389
826,18.476357,16.710415
827,20.452095,18.503628
828,15.852808,15.974544
829,15.055672,14.495327
830,13.727315,12.718469
831,14.15886,12.686415
832,15.376152,13.879541
833,16.581432,15.196914
834,16.633324,15.771231
835,19.767899,19.084803
836,20.492336,19.919643
837,20.481503,19.642382
838,18.175896,18.580967
839,16.307293,16.959297
840,16.134869,17.642664
841,20.19526,21.167524
842,19.998398,21.279816
843,20.893303,21.44534
844,20.273598,20.959406
845,20.023079,21.0721
846,18.021343,19.104736
847,23.198029,21.89971
848,28.352003,26.659296
849,39.66132,36.28709
850,54.28465,49.34471
851,68.15141,60.532528
852,74.98475,64.87642
853,76.1592,66.03923
854,77.48839,65.96328
855,73.14777,62.938778
856,72.1843,61.675
857,72.05006,61.852863
858,78.2792,68.331375
859,81.51771,71.03358
860,75.31916,67.019905
861,73.80038,65.19453
862,66.8495,58.987362
863,59.24197,52.650185
864,42.99516,40.050045
865,31.557552,30.41289
866,25.920883,25.23216
867,25.563633,24.994286
868,20.776031,21.060808
869,16.35012,17.553324
870,12.471295,14.436907
871,11.569512,14.353857
872,12.417614,13.052255
873,13.977105,14.152183
874,14.640961,13.881466
875,14.093454,15.074069
876,13.519026,15.228093
877,12.014381,13.482883
878,12.449046,13.668879
879,13.696373,14.705012
880,15.161547,15.354158
881,15.344221,15.256578
882,16.8569,16.428778
883,16.35455,16.160042
884,18.38739,17.854307
885,17.406757,17.71105
886,14.706477,16.303865
887,13.7395935,15.33194
888,10.980289,13.835328
889,7.2331395,11.357691
890,5.4476395,9.763517
891,9.872903,13.30163
892,5.909809,9.552736
893,11.154345,11.6308155
894,13.158809,11.819714
895,18.24731,14.694862
896,18.84338,14.549681
897,23.055014,18.654552
898,21.751417,19.486792
899,30.676691,24.022589
900,30.067944,24.817278
901,26.989033,21.14281
902,20.74352,17.433264
903,19.914242,18.299894
904,22.020023,19.77368
905,21.924595,20.84929
906,22.067284,18.911036
907,24.285973,21.147236
908,31.660646,25.796326
909,29.765583,26.011076
910,26.680382,25.655867
911,18.139675,19.509554
912,14.823872,17.850397
913,14.921735,17.039669
914,14.538384,17.03586
915,14.56707,16.271593
916,10.551464,13.512795
917,15.543931,17.53063
918,18.261158,20.161318
919,20.455708,21.66902
920,23.356968,23.127295
921,27.037086,26.29138
922,34.261776,32.584095
923,42.41751,39.012352
924,46.955063,41.950436
925,51.28033,45.914867
926,53.719036,47.515568
927,56.14413,49.425137
928,63.187435,54.698917
929,56.68501,50.98558
930,51.190105,47.084793
931,41.61452,38.923313
932,32.67911,31.141882
933,22.573454,21.843779
934,18.889282,18.432804
935,17.773018,17.603338
936,17.449139,17.925823
937,16.89449,17.461031
938,14.86949,15.813138
939,13.919873,15.062668
940,12.943371,14.809581
941,13.4965925,15.220245
942,11.671295,14.062332
943,13.16402,14.638716
944,17.028559,15.808205
945,18.905964,16.975012
946,16.07423,14.8923
947,16.348713,15.533112
948,12.83551,13.557953
949,11.284128,13.57377
950,13.821057,13.179163
951,14.11013,13.625371
952,14.903103,14.626681
953,19.105724,17.153753
954,18.346275,17.69626
955,17.50992,17.71046
956,15.5331955,15.6169615
957,15.316816,14.405743
958,13.469301,14.638145
959,14.812959,15.943192
960,13.828828,15.561386
961,11.486463,13.596832
962,5.9221373,9.280039
963,4.2819576,8.101444
964,4.628167,8.878122
965,5.783636,9.962584
966,7.199301,10.744171
967,8.538183,9.280075
968,13.665091,12.084795
969,14.660454,13.000123
970,13.34639,12.203296
971,12.985281,13.093321
972,12.960147,12.079359
973,11.663591,10.97484
974,11.284596,11.004715
975,12.379287,11.545189
976,14.131233,12.934822
977,14.682794,14.0978565
978,13.909681,13.099155
979,13.822183,13.076977
980,12.319582,11.37669
981,12.866377,11.288883
982,14.415353,13.248629
983,15.207758,13.503802
984,13.570437,11.910748
985,14.513714,13.476592
986,17.502377,14.300087
987,15.270355,11.223728
988,12.833866,10.793594
989,14.455724,12.9831085
990,13.446078,11.694489
991,16.741009,12.786
992,19.04411,14.171961
993,22.065485,17.762478
994,21.664295,19.703009
995,24.559956,22.560953
996,34.287968,27.372885
997,28.981396,26.453455
998,26.328815,24.861536
999,29.126678,27.64322
1000,22.063156,21.570929
1001,21.066927,20.376978
1002,26.221048,24.933046
1003,32.111275,30.009377
1004,31.2911,28.969715
1005,34.88994,31.764494
1006,38.472767,34.625874
1007,36.765915,33.743813
1008,36.132412,33.1775
1009,32.69341,29.936398
1010,35.429417,32.085297
1011,36.05864,32.17592
1012,37.390938,33.885395
1013,37.68601,34.247814
1014,30.458504,28.446068
1015,30.715765,28.215202
1016,46.541836,38.281876
1017,42.098263,37.67561
1018,44.87657,40.14693
1019,41.208935,36.07526
1020,44.294865,38.845295
1021,43.265373,39.014713
1022,48.707844,43.16236
1023,49.844837,44.094097
1024,53.219772,44.749104
1025,59.01193,50.481815
1026,59.435795,52.087894
1027,64.268616,56.831005
1028,68.53856,59.659916
1029,70.62214,60.62473
1030,67.63537,57.691048
1031,67.876495,58.353374
1032,61.248356,52.740437
1033,56.842266,49.972897
1034,53.547043,46.64607
1035,50.22044,43.165424
1036,46.83994,41.301495
1037,43.211143,38.543873
1038,47.87572,40.278828
1039,42.978237,37.01562
1040,41.575855,34.089855
1041,37.814377,33.929306
1042,39.75953,35.28152
1043,39.47652,35.753082
1044,35.851494,32.795208
1045,28.989193,26.021994
1046,29.45639,26.963976
1047,28.187534,26.04132
1048,31.660812,29.741463
1049,34.89637,32.08415
1050,44.05391,40.024952
1051,42.823032,37.956318
1052,42.151134,38.499367
1053,47.85745,43.468884
1054,49.02726,44.76637
1055,53.92217,48.65475
1056,46.262474,42.24898
1057,45.01065,41.079655
1058,47.076557,42.15082
1059,43.974903,39.67117
1060,37.76593,34.344646
1061,37.922276,34.355232
1062,36.416508,33.240345
1063,39.524685,36.12659
1064,35.14304,31.8314
1065,32.435406,27.031649
1066,34.064358,30.588251
1067,33.993862,31.525835
1068,29.89761,27.848677
1069,26.562214,24.647497
1070,24.843214,22.683758
1071,35.374775,28.369583
1072,36.379406,30.462929
1073,39.06285,35.125496
1074,39.280895,34.64912
1075,45.459885,39.95258
1076,38.684742,33.371548
1077,35.078045,31.19283
1078,36.02344,32.97847
1079,34.38725,31.649364
1080,35.129044,32.291416
1081,32.995243,30.432962
1082,24.556974,23.080946
1083,22.581902,21.603191
1084,24.973476,23.643457
1085,24.080942,22.669802
1086,25.998114,23.653387
1087,21.953651,18.959421
1088,23.454744,20.92742
1089,30.505583,27.03141
1090,26.585302,22.890394
1091,28.480213,24.89557
1092,28.285885,24.008703
1093,36.93612,30.64421
1094,43.643696,37.99254
1095,50.10329,44.245716
1096,50.6227,45.465282
1097,49.886684,45.17957
1098,49.391506,45.034992
1099,49.743954,45.94676
1100,52.526028,47.981678
1101,45.741974,42.41302
1102,43.65305,40.54006
1103,38.324093,36.283157
1104,34.990864,33.766678
1105,33.921967,32.638218
1106,31.706276,30.172197
1107,32.515278,30.547466
1108,33.301373,30.619295
1109,27.663528,26.190413
1110,28.021324,25.772284
1111,33.47524,28.070568
1112,33.235126,27.861307
1113,36.00031,30.052801
1114,39.624725,34.989693
1115,33.05884,30.707283
1116,26.946999,25.837831
1117,23.447363,22.72954
1118,19.997179,19.661205
1119,19.856888,18.387337
1120,24.732273,22.75117
1121,23.85798,21.170666
1122,23.365856,22.470907
1123,23.81057,22.965902
1124,21.732899,21.127392
1125,22.45457,21.605892
1126,27.196718,25.828783
1127,28.264603,27.562117
1128,27.942802,27.302454
1129,29.941044,28.966782
1130,28.143276,27.31347
1131,28.040108,27.30732
1132,28.924686,28.1412
1133,35.126423,33.584812
1134,37.35132,35.397984
1135,43.098507,39.836475
1136,43.44014,39.755875
1137,46.830425,42.93002
1138,50.586945,45.818935
1139,54.697,48.99818
1140,57.884464,51.913868
1141,53.632694,48.692833
1142,52.81412,48.058315
