INDEX,PM2.5-1,PM2.5-2
270,25.180132,23.336557
271,25.712923,23.17423
272,28.020681,24.296036
273,29.68939,25.678682
274,31.539848,27.094778
275,31.218554,26.85231
276,32.421158,27.847773
277,31.532515,27.539042
278,31.912481,28.064686
279,31.891687,28.448885
280,30.325874,27.163424
281,28.697172,26.341784
282,27.714037,23.897936
283,21.18804,19.839556
284,17.661562,16.963127
285,14.407983,13.93305
286,12.895415,12.509104
287,11.234101,11.232285
288,7.901967,8.386179
289,6.259967,7.7080913
290,6.195795,7.7565126
291,5.905882,7.374757
292,6.198268,7.7273407
293,6.7455044,8.266172
294,7.653552,9.00848
295,10.111018,10.626291
296,11.095549,11.080618
297,7.651296,7.876896
298,6.25576,6.4048166
299,6.85413,6.6629057
300,6.034602,5.830946
301,6.512525,6.397088
302,5.851543,5.9196253
303,6.372037,6.3591604
304,7.795327,7.6115856
305,11.155747,10.167944
306,12.113723,10.414642
307,11.933927,9.80789
308,23.605478,17.158747
309,34.03848,29.4024
310,41.387085,36.42191
311,30.878666,29.450792
312,23.19631,20.708174
313,15.384765,14.364813
314,11.772422,11.174832
315,11.658872,11.268578
316,10.829021,10.53641
317,10.063895,9.740238
318,9.572294,9.444019
319,7.786377,7.856022
320,6.4455214,6.405889
321,5.366214,5.266413
322,7.4269295,6.670085
323,9.364062,8.352997
324,10.066293,9.354625
325,10.065007,9.614123
326,10.122319,9.913952
327,9.405025,10.257665
328,14.418058,13.061883
329,14.159564,13.294693
330,17.24127,15.4747305
331,17.589182,16.31222
332,13.649542,13.655538
333,10.837708,11.639265
334,9.93197,10.649906
335,9.799064,10.470592
336,9.1670265,10.290575
337,7.9954805,9.470501
338,8.037855,9.8012
339,8.418527,10.299174
340,7.929103,9.791031
341,7.8736324,9.767722
342,9.264794,10.587673
343,13.6019745,12.881613
344,17.137445,14.425787
345,18.688686,16.526773
346,16.699535,15.138475
347,14.824319,13.018969
348,14.744669,14.208033
349,13.84699,13.683933
350,11.170863,12.481023
351,13.279632,13.386831
352,14.435966,14.415226
353,14.957112,15.124623
354,16.13735,14.885902
355,16.063673,14.584732
356,16.075325,14.493384
357,14.58011,13.366782
358,13.675015,12.69602
359,12.157817,11.74417
360,11.962949,11.918194
361,10.180844,11.294262
362,8.330899,10.002106
363,8.044719,9.833502
364,8.206289,9.905472
365,8.486363,9.710613
366,11.282951,11.226166
367,12.736331,11.60645
368,16.71176,13.592678
369,16.608858,14.6543865
370,15.10919,15.573139
371,15.295972,13.979435
372,14.833301,12.996788
373,16.589388,14.292468
374,15.395394,13.793354
375,15.425657,13.684855
376,16.003576,14.23513
377,16.512577,15.115564
378,16.896746,15.846942
379,23.775198,21.349247
380,25.2222,22.340696
381,22.733797,21.344767
382,19.54862,19.616213
383,18.585943,18.322687
384,18.022017,17.037882
385,18.090929,17.348429
386,19.504744,18.811413
387,21.390612,20.392141
388,23.788544,22.331175
389,27.048937,25.252743
390,32.902946,30.223902
391,39.78603,34.0766
392,55.95711,45.83798
393,61.747738,50.133205
394,48.254757,39.730362
395,38.94255,32.74248
396,30.804384,26.746576
397,30.944258,26.611769
398,44.488117,36.261227
399,47.607937,38.683033
400,47.615475,38.733173
401,45.92024,37.52625
402,51.585392,41.663853
403,55.333584,44.742268
404,55.767017,45.39813
405,52.110233,42.81689
406,44.179848,36.46336
407,34.36391,28.930151
408,32.895634,28.598154
409,28.044245,26.240887
410,22.917048,22.077868
411,20.491678,19.903694
412,18.555517,18.311035
413,18.954245,18.62187
414,18.749884,18.788458
415,16.790037,17.025755
416,17.480593,17.091347
417,15.531367,16.307985
418,16.846333,16.305792
419,16.91203,15.022342
420,15.644353,14.300613
421,12.489776,11.507284
422,11.573143,11.036068
423,11.559087,10.9788265
424,12.807684,12.035153
425,14.008771,13.081024
426,13.826121,13.033289
427,10.810584,11.565314
428,9.563888,11.028276
429,9.349248,10.114597
430,11.658408,11.882885
431,11.126283,12.487798
432,14.302426,15.027358
433,14.984982,15.133108
434,14.43332,14.930639
435,12.849074,13.686172
436,14.300336,14.931934
437,13.9752035,14.37344
438,15.100707,14.993433
439,18.041819,16.7744
440,24.268122,21.113733
441,35.48646,29.666813
442,34.432514,28.495012
443,31.112663,25.29994
444,38.687046,31.584944
445,42.902927,35.497433
446,46.398243,38.708035
447,49.45699,40.570927
448,51.303596,41.845783
449,50.799385,41.12016
450,46.560406,38.099033
451,47.936687,39.0991
452,46.743565,38.927586
453,45.366093,38.33547
454,43.16186,37.148666
455,43.11775,37.175335
456,39.480156,35.130962
457,34.89663,31.720026
458,36.66054,33.41203
459,37.703854,34.41173
460,37.70798,34.400143
461,37.0976,33.961926
462,37.162796,34.02719
463,41.914043,36.002083
464,44.490395,37.971485
465,45.036983,37.535007
466,44.226715,36.443287
467,47.44415,39.04701
468,49.08749,40.044037
469,45.47653,38.028133
470,39.25334,33.691998
471,38.40434,32.793358
472,41.14986,33.77898
473,42.935314,34.91921
474,41.80604,34.041737
475,39.065098,32.27318
476,36.42143,31.398687
477,35.53619,31.20342
478,33.580475,30.049854
479,32.488117,29.476316
480,31.15502,28.515604
481,32.95046,28.477728
482,31.063768,27.443071
483,30.454304,26.312521
484,31.266325,24.231174
485,27.549688,20.949274
486,28.636639,21.456224
487,32.734882,24.7089
488,36.96382,32.393833
489,44.575436,39.02206
490,49.184,42.32504
491,48.01652,41.671017
492,48.3036,41.546227
493,39.0437,33.964535
494,35.194477,31.088896
495,33.77763,29.324812
496,35.327206,30.756418
497,37.40463,32.714527
498,38.02384,33.418636
499,38.21995,33.61993
500,36.854824,33.471992
501,37.802654,34.148525
502,41.03275,36.360645
503,41.093327,34.916603
504,36.52744,30.372557
505,36.37238,29.883516
506,35.93932,29.949427
507,33.12076,28.105349
508,27.385073,25.995932
509,22.33848,23.178186
510,22.629799,22.187366
511,26.965218,23.005064
512,30.317083,22.627756
513,32.786297,25.286356
514,42.263958,34.490906
515,43.32211,37.315144
516,49.511425,40.61984
517,65.61873,53.09359
518,79.08127,63.231167
519,87.32147,69.60955
520,89.238144,70.891136
521,83.03355,66.11549
522,74.32867,59.7254
523,67.48132,55.171413
524,61.452477,51.342278
525,53.84525,46.277584
526,53.83325,46.399364
527,56.286144,47.88094
528,51.62083,44.253105
529,50.476265,43.787746
530,47.44711,43.155567
531,43.807583,40.95056
532,42.044178,39.54848
533,36.80432,35.45265
534,35.5164,34.399097
535,32.754425,31.534945
536,36.904972,33.096157
537,38.946728,33.723167
538,45.395866,37.90256
539,42.64997,35.67781
540,34.370167,29.346407
541,29.82131,25.613045
542,28.91297,24.880346
543,29.097538,24.83232
544,32.036293,27.175154
545,34.829906,29.49041
546,35.647934,30.149702
547,37.714382,32.387924
548,38.32748,33.265255
549,39.808285,34.782932
550,37.917004,34.058258
551,37.577015,33.458076
552,38.16493,33.75868
553,35.78642,32.06503
554,37.256298,32.29603
555,40.509846,33.71939
556,41.985264,33.26801
557,39.44379,33.062344
558,38.310764,31.097353
559,38.51611,29.746828
560,40.468113,29.463774
561,41.91428,32.5558
562,43.440197,34.818867
563,35.777546,30.240303
564,27.735073,23.670164
565,22.93285,19.85494
566,24.086409,20.610514
567,26.108027,21.80264
568,33.273922,27.645504
569,40.266945,34.512074
570,36.67493,31.803823
571,40.626263,34.750763
572,44.63083,38.354362
573,47.489353,39.232765
574,41.684147,34.494316
575,37.357937,31.18245
576,36.45846,29.231274
577,36.27793,28.634731
578,32.907734,24.572754
579,28.849567,21.012573
580,27.770977,21.081915
581,21.9467,18.135069
582,22.199038,18.14188
583,19.068516,14.301294
584,19.039536,14.643898
585,25.603563,20.644411
586,36.038128,30.190554
587,38.7575,33.271847
588,38.80374,34.16881
589,39.64325,35.003696
590,39.866825,34.74101
591,39.46932,33.673626
592,35.969208,30.04114
593,30.993158,25.67713
594,33.428284,27.76918
595,34.163128,28.162745
596,35.591984,30.165815
597,33.423428,28.75324
598,31.804602,28.03976
599,28.7307,26.848082
600,24.750143,24.379663
601,23.704865,23.476995
602,23.863596,23.017979
603,23.41406,22.434408
604,23.438215,21.876417
605,21.94644,20.237505
606,24.707952,21.700249
607,22.849764,17.858698
608,22.225998,16.925163
609,24.645605,19.588165
610,25.979631,24.063505
611,27.484594,24.852001
612,27.326262,25.687548
613,29.465487,26.44031
614,25.787737,23.738846
615,29.40581,25.558372
616,27.134684,24.615614
617,26.31859,24.617384
618,27.689342,25.687962
619,34.686012,30.990343
620,36.519024,31.797682
621,32.82802,28.986149
622,30.616533,27.069971
623,26.580584,24.325182
624,26.736345,25.653473
625,35.436954,33.858685
626,36.895756,34.44342
627,35.4471,32.210915
628,30.572824,27.9729
629,25.285162,23.59905
630,18.278967,18.247225
631,20.493269,18.272879
632,21.97032,18.763979
633,22.261095,19.614283
634,21.438137,19.905792
635,23.2622,22.20801
636,23.788042,23.776659
637,24.038132,24.231852
638,22.699844,22.34985
639,21.108778,20.854546
640,21.810127,21.659
641,19.747637,18.648294
642,17.57554,16.485926
643,16.293497,15.945196
644,18.373224,18.46443
645,19.311907,19.356688
646,17.078352,18.068766
647,13.634505,15.433477
648,12.904506,14.795895
649,12.625879,14.807783
650,12.216822,14.43848
651,9.940034,11.984267
652,6.5311146,8.230499
653,5.4277453,6.885367
654,6.2165194,7.8572598
655,6.8926573,8.415198
656,9.669171,9.671366
657,11.620737,11.0213375
658,13.275031,12.783403
659,16.681646,16.037241
660,17.149395,17.135912
661,16.258837,16.089018
662,13.157365,12.916871
663,12.962675,12.783154
664,13.209285,12.793787
665,14.056823,13.107529
666,13.243721,12.361443
667,11.547569,11.037175
668,9.981935,9.655331
669,8.472751,8.456106
670,7.085428,7.308673
671,6.363169,6.6626344
672,5.688163,6.1940527
673,5.1478157,5.892359
674,4.612869,5.5038075
675,4.126273,5.0491
676,3.9927266,4.929556
677,3.766837,4.5581627
678,4.219301,4.823494
679,6.062515,6.2684155
680,9.642605,8.470808
681,14.363914,12.138101
682,14.275046,12.781444
683,13.015365,12.173531
684,11.267638,10.836874
685,10.54257,10.265133
686,8.773715,9.504676
687,8.932269,9.819693
688,11.453477,11.166464
689,14.177897,12.91496
690,13.881094,12.404221
691,14.19088,12.696305
692,14.095308,12.893306
693,16.25509,14.638886
694,18.842833,16.715849
695,19.480822,17.493673
696,17.910439,16.305944
697,16.1211,15.245471
698,13.106889,12.840349
699,12.61881,12.945717
700,11.148324,12.61439
701,11.942414,13.427115
702,9.244697,10.337402
703,8.683999,8.288685
704,9.220589,7.907787
705,9.874024,8.283781
706,10.88387,9.289775
707,10.396432,9.438265
708,9.583947,9.016132
709,8.590887,8.438782
710,7.89011,7.756047
711,7.031303,7.0394773
712,7.243081,7.0582905
713,7.381837,7.128015
714,6.71721,6.390769
715,5.325755,5.162436
716,5.349171,5.301006
717,5.2227,5.29825
718,5.7065935,5.7830696
719,4.923851,5.1758347
720,4.2707233,4.6243505
721,3.1569145,3.5619226
722,3.4469788,4.0569773
723,3.7606773,4.488793
724,5.0248833,6.1121235
725,6.329933,7.8473406
726,8.129644,9.711296
727,9.953391,10.172687
728,11.140798,10.923079
729,14.679858,13.969001
730,17.600328,17.436422
731,17.159115,18.035448
732,18.1616,19.200556
733,16.773083,18.013315
734,13.839587,14.700996
735,14.829791,14.656245
736,13.415196,13.195198
737,11.724492,11.575685
738,9.740512,9.672846
739,10.07495,9.890364
740,11.452955,11.086943
741,14.435602,14.113948
742,16.144978,16.492693
743,14.270925,14.866373
744,11.412938,12.701374
745,9.172542,10.970673
746,7.7183948,9.585392
747,6.185313,7.834606
748,5.271449,6.6929274
749,5.179758,6.587495
750,4.5877275,5.763569
751,5.367615,6.2749414
752,4.930638,5.357355
753,4.801082,5.2518835
754,5.1741242,5.8157167
755,6.936636,8.10354
756,7.2720146,8.291832
757,7.94928,8.981654
758,8.119058,9.295662
759,7.3901978,8.733411
760,7.3456364,8.186317
761,7.7674236,8.150658
762,8.564696,8.6829605
763,9.133358,8.966036
764,9.011718,8.7811775
765,8.9488,8.765348
766,8.42238,8.226746
767,8.734913,8.704099
768,8.018785,8.28426
769,7.4043865,8.178725
770,6.041941,7.407569
771,5.551704,6.9861913
772,5.5770693,7.0364265
773,4.9354835,6.1667266
774,5.490074,6.0936713
775,8.035189,7.884445
776,9.939923,8.967337
777,11.073912,10.126683
778,10.657015,10.24614
779,10.7702,10.613365
780,8.023655,8.8390465
781,8.186483,8.7933655
782,8.003914,8.848843
783,9.855666,10.165679
784,11.120425,10.850506
785,10.805148,10.382411
786,9.342839,8.917121
787,8.514016,8.179097
788,8.174867,7.9685264
789,7.7188625,7.4815435
790,7.1400933,7.0355377
791,7.6855984,7.574533
792,6.91973,7.0871286
793,7.132888,7.4054155
794,5.906311,6.3164644
795,5.1408315,5.633369
796,4.845459,5.2373915
797,6.0631475,6.3743153
798,8.0819025,8.117636
799,8.424132,8.442012
800,8.76688,7.734869
801,13.208595,10.956973
802,16.076962,13.218952
803,13.875718,12.094749
804,8.552726,7.8076725
805,6.394253,6.0287027
806,5.51847,5.249764
807,6.427224,6.214137
808,6.6348467,6.573022
809,7.2685437,6.938977
810,8.234218,7.7429166
811,7.5547085,7.0371637
812,6.6738935,6.531453
813,6.095211,5.900951
814,4.813776,4.9485617
815,4.329876,4.4738393
816,4.475828,4.6866207
817,4.310739,4.713345
818,3.6467652,4.117314
819,3.7660527,4.233068
820,3.0154648,3.4282136
821,3.5743275,4.042947
822,3.8794022,4.3326387
823,4.6987424,4.868603
824,6.672228,5.9829774
825,11.216559,9.1960945
826,13.173738,11.365965
827,17.193665,14.74221
828,15.007358,13.65347
829,13.50818,12.317474
830,12.757122,11.534303
831,12.993735,11.537961
832,13.948241,12.554944
833,15.28316,13.491608
834,16.350203,14.660723
835,17.79085,16.006931
836,18.278662,16.775898
837,19.177706,17.613935
838,18.691095,17.62226
839,18.202711,17.118605
840,18.347937,18.10214
841,20.236101,21.636719
842,20.04836,20.59831
843,19.109743,19.769415
844,17.986237,19.09507
845,15.92262,17.714544
846,18.323153,18.541445
847,22.42144,19.759861
848,30.648188,25.345974
849,42.48347,35.3362
850,51.73334,43.512897
851,66.00582,54.46304
852,73.29943,59.356106
853,74.70831,60.57251
854,72.204636,58.096195
855,72.8732,58.692097
856,70.811745,57.03582
857,73.701225,59.037945
858,75.95743,61.252678
859,78.02641,62.686703
860,70.4713,57.2038
861,64.47187,52.61453
862,58.53964,47.940777
863,51.858593,43.104336
864,40.58263,36.524918
865,30.183722,28.149534
866,24.053507,23.18852
867,21.206018,20.740915
868,16.742981,17.206564
869,15.6501,16.649462
870,12.8095045,15.138594
871,13.652104,13.460583
872,12.931516,11.9662
873,13.310685,11.9903145
874,13.616101,11.952154
875,13.361428,12.3553095
876,12.05589,11.368004
877,11.139665,10.352549
878,12.328597,11.287275
879,14.186017,12.653021
880,14.420838,12.880494
881,15.49537,13.640348
882,15.450578,13.655931
883,15.7387495,13.974611
884,15.521203,13.652679
885,15.80992,13.920307
886,12.616292,11.63052
887,12.322782,11.211764
888,9.702301,9.420494
889,7.500716,7.6208735
890,6.6228456,6.840707
891,7.977214,8.153883
892,6.5985975,6.6771955
893,6.2366195,6.163512
894,6.550497,6.2012696
895,9.325509,8.050682
896,13.814815,10.744759
897,18.404058,14.89072
898,19.85785,15.857767
899,25.253199,18.568327
900,20.8678,16.4198
901,19.784437,17.409422
902,17.757906,14.524534
903,17.877455,14.713997
904,19.570301,16.800756
905,16.89164,16.572458
906,19.585146,16.566385
907,22.540884,19.171461
908,30.48181,24.971117
909,31.902418,25.75022
910,25.260155,23.02537
911,16.24532,16.616598
912,12.185521,13.71366
913,11.943467,13.881512
914,12.197112,14.027279
915,11.625474,13.102021
916,12.830179,13.774202
917,15.039069,15.57063
918,18.442806,18.66236
919,22.01668,21.53274
920,23.461515,22.161217
921,25.792631,23.854296
922,29.924322,27.116255
923,41.618645,36.015568
924,48.536617,40.442142
925,51.98965,43.004147
926,55.004185,45.180096
927,59.622257,48.617725
928,60.05829,49.325626
929,58.188313,47.693035
930,54.902706,45.316196
931,46.539158,39.305172
932,28.78316,25.980936
933,19.01486,17.688341
934,16.473017,15.571182
935,15.519958,14.747478
936,13.734656,13.949318
937,11.852783,12.519741
938,11.117269,12.065672
939,11.029565,12.040825
940,10.186666,11.538309
941,9.265508,11.101431
942,8.316614,10.36673
943,9.332269,10.55263
944,14.043448,12.6040535
945,14.086094,12.586344
946,13.398522,12.388298
947,15.619087,14.443345
948,12.672469,12.433359
949,8.707297,10.27106
950,9.63577,10.384491
951,12.112416,12.080698
952,15.19311,14.147647
953,18.528051,16.284903
954,17.898932,16.72341
955,17.01624,16.108562
956,15.415336,14.442631
957,13.8072,12.67899
958,12.443002,11.745842
959,11.200685,10.802034
960,9.555337,11.099657
961,8.667592,10.671194
962,5.0373535,6.4153595
963,4.840026,6.2101765
964,4.056724,5.23269
965,3.8629174,4.9566007
966,4.666343,5.1446023
967,6.0852213,6.144925
968,9.797355,8.788921
969,12.596301,11.094496
970,12.620186,11.6312275
971,9.813091,11.022701
972,10.207951,10.957697
973,9.882863,10.023825
974,10.165894,10.245553
975,9.172032,9.567602
976,12.199632,11.921311
977,13.307767,12.600128
978,12.282129,11.57084
979,11.250251,10.471382
980,10.888446,9.92569
981,9.842165,9.211522
982,10.39648,9.75531
983,10.061836,9.136772
984,8.375447,7.882743
985,8.769509,8.179572
986,9.183427,8.006524
987,8.992896,7.711651
988,8.100725,7.382107
989,8.163851,7.648144
990,8.743297,7.8921223
991,12.58542,9.453518
992,15.3495455,10.560343
993,16.999353,13.370007
994,17.594164,16.028013
995,19.88283,18.029455
996,26.750269,21.416576
997,27.909481,24.376448
998,22.100615,20.846357
999,25.831312,23.312654
1000,21.532492,19.909311
1001,17.272532,17.991491
1002,19.622347,19.302313
1003,21.249601,21.128674
1004,24.042654,23.239016
1005,27.151525,24.979292
1006,29.993137,26.90687
1007,29.388847,27.457613
1008,29.43728,27.482122
1009,29.025724,26.222616
1010,32.0751,28.81064
1011,32.953785,29.091698
1012,35.04402,31.768362
1013,33.958824,31.694544
1014,31.184912,29.821863
1015,31.647213,29.452555
1016,35.995018,31.008074
1017,41.355316,35.615795
1018,45.410454,37.776382
1019,43.145153,36.192837
1020,40.46783,34.707783
1021,37.843937,32.673805
1022,40.25857,34.56789
1023,44.624126,38.13547
1024,48.403835,38.75801
1025,50.752293,40.190117
1026,52.555344,42.00288
1027,55.008442,46.150784
1028,59.588413,49.7383
1029,61.86709,51.0811
1030,62.621517,51.622078
1031,59.596085,49.683506
1032,57.258373,48.057713
1033,55.46365,46.443172
1034,53.05551,44.634518
1035,49.4885,42.23997
1036,44.52351,39.17152
1037,42.82858,38.62381
1038,44.189392,38.944263
1039,41.22566,35.058784
1040,43.05671,32.743847
1041,44.556107,37.294617
1042,48.550007,39.427105
1043,44.147778,37.55589
1044,40.957363,34.984013
1045,36.938656,31.792282
1046,35.81579,30.813694
1047,36.469143,31.259832
1048,37.995945,32.62692
1049,40.098873,34.23642
1050,43.660114,36.610058
1051,46.84438,38.225018
1052,44.556423,37.39722
1053,45.22198,38.826794
1054,45.850918,40.266003
1055,45.65708,40.259174
1056,44.639256,39.050953
1057,43.487293,37.978977
1058,44.887653,39.00865
1059,43.062035,37.546673
1060,41.849922,35.98493
1061,41.327892,35.579285
1062,40.05022,35.336243
1063,41.527866,35.910366
1064,41.012043,34.147205
1065,39.608124,33.508568
1066,34.807423,29.64717
1067,33.776196,28.857182
1068,34.51051,29.649271
1069,33.014973,28.560453
1070,33.388264,28.671766
1071,38.2208,32.209484
1072,43.46352,36.569378
1073,42.72401,36.162403
1074,44.029087,36.385365
1075,46.07517,37.133846
1076,43.22691,35.12189
1077,33.992855,29.040895
1078,34.38664,29.218287
1079,36.647564,31.041286
1080,33.135685,28.306368
1081,29.196337,25.769
1082,25.453264,22.921328
1083,22.634077,21.261145
1084,20.796204,19.408722
1085,20.071657,19.06193
1086,20.49174,18.367144
1087,20.96525,17.972855
1088,25.072615,21.907476
1089,28.534338,23.865221
1090,23.598629,19.076403
1091,22.199907,18.220434
1092,23.47198,18.892115
1093,32.03562,26.527002
1094,40.324898,33.99744
1095,44.36642,38.03921
1096,45.935673,39.44138
1097,48.96221,41.746758
1098,44.79785,38.470737
1099,45.06915,38.630764
1100,43.112278,37.70362
1101,40.2923,35.841595
1102,38.439045,35.03323
1103,34.088703,30.999933
1104,36.23612,32.89874
1105,35.382114,31.858545
1106,38.62276,33.657177
1107,40.483227,34.193058
1108,39.07186,32.711025
1109,33.190952,28.065397
1110,32.22146,27.64341
1111,35.628765,28.717497
1112,35.4463,25.522326
1113,38.335285,28.703638
1114,40.873077,33.6404
1115,36.081898,31.805529
1116,29.84615,27.561903
1117,23.849485,21.13531
1118,18.136374,16.847738
1119,17.330015,15.653194
1120,17.692198,16.332333
1121,18.773909,18.460045
1122,18.694086,17.887869
1123,21.368095,19.718092
1124,23.374748,21.74883
1125,24.872736,23.523092
1126,27.66279,25.698332
1127,28.894304,27.235968
1128,30.126879,28.646044
1129,29.695814,27.525862
1130,26.568048,24.63936
1131,27.654984,25.877853
1132,28.967737,27.170012
1133,34.719406,31.773825
1134,38.15607,34.701237
1135,43.609158,38.76307
1136,48.13619,41.48374
1137,54.000355,45.139095
1138,52.827435,44.88518
1139,55.79473,47.16745
