INDEX,PM2.5-1,PM2.5-2
732,15.190975,13.805844
733,14.388004,13.234529
734,12.591228,11.88703
735,12.0698,11.535989
736,11.192652,10.818491
737,10.487146,10.36074
738,10.088374,9.880408
739,10.2080145,9.734784
740,10.831289,10.085193
741,11.953706,11.206529
742,11.942867,11.347156
743,11.092856,10.886202
744,9.308955,9.557073
745,7.8514776,8.271892
746,6.426747,6.9328036
747,4.813024,5.8820815
748,4.523191,5.715727
749,4.9456096,6.301457
750,4.720476,5.9376516
751,4.6744375,5.6756043
752,4.4074774,4.9952865
753,4.545329,4.8018613
754,5.8861694,5.6950316
755,7.58566,7.1365256
756,8.862736,8.348698
757,8.644258,8.291744
758,8.703305,8.278146
759,8.224398,7.8210487
760,7.9768715,7.837376
761,8.410555,8.316466
762,8.693016,8.515522
763,10.298206,10.092502
764,10.663242,10.447228
765,10.873653,10.666011
766,10.033018,9.859569
767,9.608615,9.675519
768,8.287175,8.616633
769,8.361839,8.572652
770,7.3906612,7.623206
771,6.4551325,6.8501897
772,5.897343,6.2203093
773,5.5711565,5.9187336
774,6.4338107,6.6118655
775,10.060661,8.639181
776,10.814686,9.142882
777,10.990101,9.073863
778,10.009737,8.466597
779,9.166508,8.205041
780,7.6305857,6.820806
781,9.21829,8.655192
782,9.244268,8.92255
783,10.131229,9.567134
784,9.876348,9.018382
785,9.63162,8.750627
786,11.251087,9.950419
787,10.867386,9.8735
788,10.617296,9.570344
789,9.481384,8.3844595
790,8.21672,7.7225804
791,8.616236,8.049223
792,6.454485,6.8549128
793,6.5529194,7.42674
794,5.204089,6.585302
795,5.128264,6.6574445
796,4.6642303,5.776425
797,5.3325996,5.780085
798,6.450313,6.375382
799,9.297272,8.162423
800,10.741761,9.094438
801,14.1093855,11.707324
802,15.639168,12.567367
803,11.973415,9.886963
804,7.456688,7.3417916
805,7.2484484,6.905994
806,6.1662664,5.95875
807,7.9897537,6.9202952
808,8.806257,7.9753537
809,10.317566,8.794873
810,10.472345,9.063343
811,9.777998,8.655555
812,7.9972563,8.168179
813,7.3717356,7.65807
814,5.282445,6.815829
815,4.647537,6.413777
816,4.428617,6.291802
817,3.8260295,5.6863303
818,3.5851958,5.545541
819,3.179003,5.231771
820,2.5072486,4.483717
821,3.4606624,5.450956
822,3.5881138,5.415637
823,4.155353,5.006669
824,9.1295185,7.712477
825,13.510925,11.088557
826,15.291178,13.025642
827,16.828402,13.990292
828,14.724864,12.896115
829,12.707659,11.364542
830,12.51676,10.783083
831,13.372929,10.598111
832,14.239633,11.603221
833,15.107033,12.510056
834,17.025064,14.320657
835,18.8659,16.06306
836,20.148146,17.218325
837,22.02021,19.05432
838,21.536528,18.470387
839,19.830145,16.7693
840,18.815256,16.696045
841,20.060133,18.244019
842,16.690584,15.782229
843,15.88793,15.074233
844,16.080635,15.406874
845,16.520327,15.722959
846,18.735037,16.576397
847,24.483227,19.547089
848,31.119648,25.299974
849,42.82237,34.82794
850,54.161358,44.697388
851,62.3962,51.550148
852,65.29684,53.748653
853,65.779655,54.4756
854,57.103733,47.6952
855,58.27223,48.3903
856,55.458763,46.414265
857,58.599903,48.88316
858,62.303104,52.085674
859,61.37061,51.408844
860,57.123013,48.28316
861,53.07095,44.98224
862,48.313576,40.71639
863,44.780262,37.79096
864,35.746605,30.83702
865,29.880102,26.34495
866,24.13377,21.83743
867,22.182966,20.423977
868,18.355642,17.381824
869,15.651969,15.083739
870,12.998485,12.868339
871,11.5761795,11.481071
872,12.185754,11.321261
873,14.331945,12.848382
874,15.029135,13.036357
875,13.06101,11.980219
876,11.656741,10.881658
877,11.107284,10.199515
878,12.064192,10.903415
879,13.537542,11.859368
880,13.793209,12.215463
881,13.903786,12.37048
882,15.345222,13.928803
883,15.265306,14.033063
884,16.531858,14.6695175
885,18.272444,15.964723
886,13.660021,12.718028
887,12.807695,12.042917
888,11.01016,10.759981
889,8.51049,8.835385
890,7.429502,7.8794923
891,8.932624,9.422903
892,8.4082155,8.615136
893,7.301779,7.586701
894,7.4680724,6.9756017
895,11.112209,9.970443
896,14.806783,11.734546
897,17.88175,13.566049
898,20.444124,15.837033
899,24.52352,18.568836
900,22.795706,18.672634
901,20.40485,16.405096
902,20.895731,16.342754
903,20.115309,16.87902
904,21.899332,18.747211
905,20.739483,18.063557
906,20.042635,16.169827
907,23.70748,19.253693
908,27.22206,21.113953
909,26.083708,20.552742
910,20.127151,17.79019
911,15.396742,14.55745
912,15.939644,15.235471
913,16.359467,15.434234
914,13.73444,13.276504
915,10.627443,10.652881
916,11.602358,11.23639
917,14.189349,13.274396
918,15.822611,14.943688
919,18.16782,16.72397
920,21.911997,19.461367
921,25.577044,22.15719
922,33.11455,27.528704
923,35.988094,29.604923
924,41.149868,34.087994
925,42.528316,35.12779
926,45.580692,37.870564
927,49.950657,41.39001
928,53.619637,44.34935
929,47.37122,39.738953
930,43.258717,36.43876
931,35.28555,30.007774
932,26.845219,23.505102
933,20.251062,18.44188
934,18.110256,16.622019
935,17.829344,16.349821
936,15.966562,14.849153
937,15.061411,13.9949255
938,14.520775,13.5243635
939,13.796979,12.896916
940,13.521666,12.839154
941,11.87153,11.6076765
942,10.681822,10.816082
943,10.832195,10.690828
944,14.553274,12.21235
945,15.349115,12.089207
946,14.1743965,11.128291
947,13.574869,11.511875
948,12.724787,10.629359
949,12.267303,10.668832
950,11.83456,9.922642
951,12.448437,10.14412
952,14.4072895,12.019412
953,17.238848,14.453661
954,17.431429,14.761423
955,16.883324,14.4416895
956,14.922569,12.917624
957,14.804032,12.71581
958,13.971374,12.148617
959,12.329121,11.350258
960,11.941364,11.474831
961,10.621672,10.417821
962,5.623397,6.2803063
963,4.6159754,5.732741
964,4.7633567,5.9683275
965,5.9165564,7.004747
966,6.522134,7.389475
967,7.244822,7.101984
968,13.053024,10.739774
969,15.263444,12.073579
970,12.253557,10.012793
971,11.29821,9.861702
972,11.805922,10.176246
973,11.195547,9.80681
974,10.395737,8.83955
975,12.657782,10.593165
976,14.63327,12.475332
977,14.451753,12.509801
978,12.300125,10.889588
979,12.392033,10.7710495
980,13.248483,10.79327
981,13.027304,10.88696
982,14.188815,11.931867
983,14.062618,11.097267
984,11.794073,9.789124
985,11.676252,9.137946
986,10.519755,7.766779
987,11.038004,8.144077
988,12.391291,9.545841
989,13.917816,11.413
990,13.114141,10.153822
991,15.493937,10.791129
992,20.396177,13.540193
993,21.905281,15.526139
994,22.080845,16.182364
995,22.860918,17.463095
996,29.665232,22.55936
997,29.095373,22.62669
998,28.326351,23.920753
999,26.41783,23.027538
1000,19.880236,18.044395
1001,19.749422,17.781628
1002,20.171621,17.967146
1003,22.951761,20.195303
1004,28.818304,24.499195
1005,30.797201,25.000288
1006,33.291386,25.959797
1007,31.130608,24.45894
1008,30.611097,24.142935
1009,28.336939,22.929976
1010,32.579365,25.4837
1011,33.297054,25.192122
1012,37.421978,29.091064
1013,35.764072,29.687664
1014,35.320705,29.148588
1015,38.683674,31.521286
1016,43.164974,33.550594
1017,39.68475,32.100544
1018,42.337837,34.91807
1019,41.020306,34.076855
1020,42.355682,34.71411
1021,41.441467,33.70906
1022,42.71826,34.590153
1023,45.387943,37.31539
1024,46.83607,38.291233
1025,46.422832,38.35606
1026,53.14608,44.065178
1027,54.67132,45.632782
1028,57.69301,47.983356
1029,58.203144,48.185654
1030,53.23667,43.911312
1031,54.738842,44.61914
1032,53.234097,43.50993
1033,50.381153,41.8512
1034,47.251034,39.583782
1035,40.183517,33.647194
1036,40.085423,33.98015
1037,36.89607,31.240395
1038,34.85884,29.244957
1039,32.225597,26.464216
1040,33.122868,26.690907
1041,33.586742,27.38367
1042,37.818676,31.099783
1043,37.939983,31.013668
1044,35.703148,29.111122
1045,32.762234,27.232117
1046,30.776274,25.620075
1047,31.348131,26.030615
1048,32.830296,27.163788
1049,32.866825,27.256168
1050,38.684597,32.045853
1051,39.802746,33.288635
1052,42.81504,35.56111
1053,42.229923,35.095
1054,40.096783,33.28417
1055,41.16618,33.55226
1056,40.104553,32.75861
1057,39.96665,33.206112
1058,39.362083,33.00027
1059,36.728664,30.67851
1060,36.18198,29.926653
1061,37.433113,30.966206
1062,34.433895,28.801117
1063,31.61511,26.781422
1064,28.428473,24.080383
1065,32.65066,26.778406
1066,30.892866,25.534277
1067,30.539824,25.32036
1068,28.619047,23.76622
1069,28.483671,23.493814
1070,28.602877,23.434994
1071,33.52425,26.523678
1072,37.29021,28.858486
1073,36.666813,28.830544
1074,35.035995,28.913395
1075,36.395603,30.601524
1076,33.39198,27.755423
1077,31.806528,26.991756
1078,28.479887,24.327166
1079,30.684496,26.251106
1080,30.508036,25.792057
1081,27.480661,23.314053
1082,22.333529,19.223986
1083,23.100866,19.857351
1084,22.756859,19.522968
1085,20.08697,16.623299
1086,20.822931,16.982193
1087,21.624182,15.722414
1088,23.773455,18.42193
1089,28.169622,22.852093
1090,24.407316,19.117096
1091,26.426977,21.115004
1092,29.722696,24.146744
1093,38.104115,30.24136
1094,43.31868,34.701546
1095,43.956776,36.10454
1096,42.8377,36.07293
1097,49.18897,41.19298
1098,47.134647,39.893265
1099,46.64546,39.736263
1100,45.72465,39.764664
1101,42.018047,36.24721
1102,39.218002,34.276775
1103,28.498983,26.14905
1104,30.291426,27.359104
1105,32.310432,28.923336
1106,34.634518,29.976236
1107,35.116287,30.04123
1108,30.518528,26.16178
1109,26.6704,22.984575
1110,27.630962,22.53783
1111,27.044098,20.914951
1112,27.64651,20.62852
1113,33.02075,24.205368
1114,35.90925,27.292938
1115,33.820095,26.672405
1116,27.311193,22.929226
1117,19.559454,16.900486
1118,17.050615,14.810498
1119,19.626593,16.623167
1120,19.239918,16.05398
1121,21.678663,17.90599
1122,21.670614,18.216524
1123,22.390547,18.86256
1124,22.979107,19.667246
1125,25.4818,21.829353
1126,27.662668,23.524109
1127,25.524847,22.432716
1128,25.72162,22.548183
1129,25.697248,22.557245
1130,22.16602,19.833645
1131,22.715841,20.69322
1132,22.573412,20.64747
1133,29.285429,25.664873
1134,31.032204,26.855362
1135,33.878593,29.14616
1136,37.811665,31.842648
1137,42.65326,35.971897
1138,41.90257,35.22316
1139,44.84904,37.680836
