INDEX,PM2.5
635,62.580917
636,28.852367
637,26.253101
638,37.502827
639,39.39498
640,41.500492
641,44.256477
642,46.11
643,38.976555
644,40.631645
645,46.545372
646,46.34648
647,42.963516
648,48.5838
649,60.361683
650,60.811623
651,58.897278
652,52.213833
653,48.50911
654,52.4691
655,49.79965
656,59.75314
657,67.79132
658,72.98478
659,54.305058
660,43.29239
661,32.51002
662,30.643929
663,31.062214
664,32.127598
665,32.219395
666,37.1112
667,39.38306
668,41.69178
669,38.60363
670,35.570885
671,34.38537
672,38.891277
673,33.93647
674,25.772354
675,27.958836
676,32.928204
677,41.419968
678,54.66651
679,65.353
680,53.80378
681,51.236115
682,53.20978
683,53.148525
684,52.734734
685,48.287037
686,41.862453
687,37.5893
688,38.946064
689,49.11858
690,48.665314
691,43.735672
692,40.541565
693,43.938293
694,41.866364
695,45.058575
696,41.148384
697,38.590576
698,41.96504
699,42.217476
700,44.150806
701,42.560017
702,45.017445
703,47.09447
704,62.203087
705,64.11711
706,60.402573
707,41.374897
708,35.750977
709,31.665846
710,48.482098
711,71.2983
712,70.99271
713,52.109806
714,41.28373
715,40.16402
716,54.48079
717,72.25697
718,63.346672
719,47.799805
720,47.911438
721,44.25821
722,43.127045
723,41.912735
724,35.90616
725,27.499596
726,20.347805
727,37.44867
728,41.18809
729,34.78164
730,18.22878
731,16.916014
732,19.00849
733,20.111677
734,31.271559
735,42.201443
736,43.17612
737,40.17792
738,38.537098
739,38.660633
740,39.40306
741,39.433777
742,39.617386
743,41.417473
744,37.87162
745,27.867693
746,20.701258
747,18.729456
748,17.918903
749,17.287394
750,19.473276
751,23.206116
752,24.820793
753,20.717844
754,21.11969
755,30.79515
756,34.986526
757,32.959457
758,33.213768
759,33.08054
760,45.04924
761,42.50063
762,38.166573
763,39.13719
764,40.138493
765,41.211018
766,42.142017
767,37.554386
768,30.749573
769,33.530323
770,31.80664
771,26.481594
772,21.219868
773,21.683716
774,16.732891
775,16.592525
776,18.136538
777,16.9997
778,18.314978
779,15.984827
780,18.952526
781,22.865574
782,30.724865
783,39.974125
784,55.786346
785,47.073395
786,37.017506
787,37.37531
788,60.10296
789,51.764786
790,63.53474
791,52.386185
792,50.04864
793,46.562824
794,53.88617
795,50.937904
796,43.886013
797,41.212814
798,45.86098
799,56.009254
800,62.36001
801,65.926506
802,61.612133
803,58.389133
804,45.406048
805,50.364883
806,49.19122
807,45.35765
808,44.383705
809,41.7517
810,38.668217
811,40.023445
812,40.493534
813,35.73376
814,35.88041
815,28.034672
816,36.205154
817,32.295155
818,37.493214
819,37.12236
820,40.473545
821,41.845364
822,43.27674
823,45.864254
824,52.17587
825,57.015785
826,52.71746
827,51.59859
828,47.62429
829,44.65686
830,46.446117
831,44.485012
832,42.157593
833,47.854507
834,51.022247
835,48.21984
836,58.30722
837,56.45932
838,44.917957
839,45.519478
840,49.98542
841,63.715755
842,72.34853
843,74.85875
844,66.94207
845,63.960464
846,62.261707
847,57.4598
848,64.583755
849,63.283817
850,67.09155
851,48.259956
852,44.685936
853,36.317574
854,33.052
855,37.164467
856,39.478336
857,41.35768
858,40.541237
859,41.620644
860,43.74007
861,44.704742
862,67.70279
863,72.637665
864,62.25394
865,49.72545
866,52.03629
867,48.683853
868,39.702454
869,34.420906
870,33.67623
871,35.04992
872,45.288445
873,51.948418
874,67.88959
875,69.91256
876,59.97397
877,59.16842
878,55.336826
879,71.25238
880,79.5215
881,68.42024
882,47.132896
883,38.508083
884,36.574726
885,44.703575
886,61.290207
887,65.79326
888,64.024475
889,52.357147
890,51.83664
891,58.6987
892,64.09801
893,65.231415
894,64.65978
895,67.22192
896,75.55383
897,74.966034
898,86.912926
899,86.19186
900,85.50743
901,88.42453
902,91.187256
903,88.80882
904,66.40967
905,44.393948
906,35.106293
907,35.920197
908,41.99901
909,46.612415
910,50.041878
911,50.401394
912,45.35625
913,44.17093
914,37.709946
915,31.121477
916,28.747412
917,24.209454
918,31.651588
919,38.17406
920,41.914593
921,43.75903
922,41.86427
923,42.345257
924,45.33317
925,42.705196
926,44.097385
927,43.093075
928,37.27834
929,41.39824
930,38.60749
931,42.96186
932,43.19753
933,44.60293
934,49.937233
935,41.126133
936,24.855942
937,22.569668
938,21.698635
939,20.029787
940,19.320555
941,21.701931
942,29.15578
943,33.943985
944,35.352566
945,30.46406
946,29.179907
947,39.00795
948,48.702095
949,47.724586
950,47.43205
951,34.29922
952,49.57105
953,46.92928
954,47.3555
955,47.448143
956,53.3969
957,43.80923
958,37.434746
959,35.643253
960,50.321526
961,61.050713
962,65.01775
963,62.16321
964,53.091717
965,46.22163
966,40.525146
967,51.030376
968,55.937813
969,59.291504
970,63.565193
971,63.357475
972,57.186623
973,58.26441
974,60.581238
975,62.11263
976,56.463097
977,46.012268
978,54.594193
979,74.3876
980,65.236115
981,68.6698
982,62.263332
983,59.30572
984,57.25491
985,59.34294
986,69.701256
987,76.270256
988,69.65501
989,68.48702
990,59.027008
991,55.918816
992,57.248432
993,57.517845
994,55.00779
995,48.739124
996,56.461
997,53.843643
998,54.132538
999,55.98979
1000,61.82542
1001,64.32939
1002,62.083244
1003,68.60622
1004,82.26747
1005,92.76121
1006,75.357735
1007,62.43435
1008,65.360794
1009,60.36508
1010,63.285534
1011,59.001804
1012,59.593227
1013,62.72597
1014,67.44215
1015,65.94131
1016,58.841255
1017,62.98719
1018,64.29802
1019,69.83894
1020,59.238605
1021,49.40874
1022,33.26503
1023,39.263523
1024,37.093945
1025,45.930145
1026,44.837223
1027,41.33988
1028,38.76795
1029,38.73938
1030,38.209126
1031,34.625443
1032,27.581867
1033,21.536568
1034,19.078876
1035,19.346088
1036,24.249022
1037,29.132027
1038,32.957237
1039,50.386906
1040,63.96519
1041,59.587173
1042,51.357353
1043,57.96788
1044,58.161312
1045,59.200005
1046,43.386925
1047,37.184055
1048,41.185917
1049,40.875534
1050,43.39734
1051,47.204575
1052,49.02218
1053,54.925316
1054,55.559666
1055,57.82229
1056,59.309376
1057,50.682056
1058,48.307003
1059,49.149605
1060,52.282043
1061,56.925205
1062,57.225483
1063,55.53017
1064,62.237926
1065,64.37759
1066,74.93201
1067,78.95137
1068,72.91693
1069,68.23199
1070,64.13784
1071,59.051537
1072,56.17436
1073,47.511116
1074,50.819607
1075,42.204525
1076,39.509174
1077,42.43247
1078,43.65809
1079,39.43864
1080,33.258976
1081,39.070614
1082,41.16052
1083,44.18189
1084,43.466103
1085,37.517487
1086,39.18109
1087,45.702866
1088,64.767845
1089,78.96451
1090,80.96272
1091,72.53854
1092,67.4552
1093,47.86022
1094,39.58399
1095,36.758842
1096,36.138577
1097,39.90825
1098,38.88069
1099,41.775772
1100,48.6412
1101,58.209755
1102,69.16185
1103,56.462914
1104,61.76921
1105,61.551987
1106,70.06112
1107,74.364426
1108,85.245636
1109,90.21746
1110,89.568054
1111,84.142746
1112,94.55162
1113,90.44169
1114,86.663414
1115,47.156425
1116,65.29748
1117,53.311565
1118,37.743237
1119,32.394554
1120,33.003326
1121,35.29451
1122,38.278606
1123,32.894054
1124,47.77047
1125,49.38859
1126,56.936424
1127,49.856228
1128,66.58307
1129,60.629585
1130,49.609528
1131,35.17011
1132,32.908916
1133,37.50297
1134,43.629623
1135,41.902195
1136,49.250286
1137,42.470222
1138,43.53397
1139,47.225666
1140,40.329655
1141,34.83705
1142,28.882183
1143,22.08911
1144,23.228168
1145,28.475903
1146,26.420748
1147,24.265934
1148,23.217257
1149,24.484837
1150,34.866085
1151,42.334515
1152,58.109642
1153,59.70563
1154,59.46803
1155,58.154198
1156,63.750134
1157,58.806377
1158,54.364017
1159,81.82024
1160,82.45686
1161,59.656555
1162,52.546925
1163,44.101925
1164,55.300438
1165,65.792046
1166,68.59551
1167,48.16484
1168,38.263256
1169,34.501175
1170,32.46112
1171,43.677715
1172,55.001335
1173,72.40883
1174,77.937775
1175,73.78487
1176,80.58708
1177,78.011856
1178,65.66842
1179,55.3839
1180,57.676495
1181,60.231316
1182,71.56616
1183,81.321724
1184,83.249985
1185,85.403984
1186,80.80095
1187,71.10727
1188,73.69884
1189,71.21408
1190,66.40098
1191,58.514366
1192,65.073715
1193,51.48263
1194,43.56379
1195,41.404915
1196,48.665012
1197,49.81591
1198,47.74446
1199,62.40798
1200,59.413673
1201,74.320755
1202,75.048805
1203,75.747086
1204,73.747025
1205,80.3672
1206,70.81116
1207,70.79085
1208,79.9026
1209,77.7198
1210,67.90404
1211,60.24195
1212,48.104458
1213,33.147118
1214,22.325375
1215,21.69346
1216,21.52196
1217,25.87402
1218,19.554565
1219,27.183578
1220,36.72991
1221,43.51942
1222,58.825287
1223,65.4577
1224,79.50711
1225,85.67589
1226,88.341965
1227,88.809135
1228,77.27171
1229,76.38716
1230,69.77194
1231,60.25878
1232,57.030148
1233,63.47265
1234,58.999943
1235,62.381393
1236,51.545254
1237,61.69655
1238,54.54243
1239,45.301075
1240,37.532234
1241,36.615475
1242,36.16562
1243,44.00643
1244,49.896637
1245,50.69331
1246,52.226044
1247,46.16519
1248,41.628975
1249,40.175156
1250,42.676125
1251,43.29839
1252,43.41604
1253,45.587124
1254,45.44912
1255,54.266068
1256,54.021996
1257,64.373344
1258,63.392326
1259,71.2482
1260,68.15512
1261,76.68817
1262,61.500008
1263,65.373055
1264,64.36059
1265,64.130104
1266,68.43799
1267,66.58602
1268,66.64571
1269,48.574356
1270,59.550785
1271,60.682655
1272,68.97
1273,67.48579
1274,65.88511
1275,58.70572
1276,45.876305
1277,34.44674
1278,28.181948
1279,42.793724
1280,59.901722
1281,75.5868
1282,72.13031
1283,64.620224
1284,51.53954
1285,52.53382
1286,42.605324
1287,47.783882
1288,61.43808
1289,59.894768
1290,69.11279
1291,69.62424
1292,67.50791
1293,67.50348
1294,50.42382
1295,35.24577
1296,34.446575
1297,33.64891
1298,34.069904
1299,26.743359
1300,22.345951
1301,21.266062
1302,26.324436
1303,27.780453
1304,31.283962
1305,37.76265
1306,44.375244
1307,33.05102
1308,69.958954
1309,57.10886
1310,25.037899
1311,30.413048
1312,30.765978
1313,22.934063
1314,28.157368
1315,22.103603
1316,23.437653
1317,22.794537
1318,22.4489
1319,24.763245
1320,18.837381
1321,19.239769
1322,19.230389
1323,20.477797
1324,24.24348
1325,20.43134
1326,23.417837
1327,23.738758
1328,24.980392
1329,23.50446
1330,20.601038
1331,24.800985
1332,21.845633
1333,21.919416
1334,24.936714
1335,20.691881
1336,19.544697
1337,25.142193
1338,25.391045
1339,24.29573
1340,24.752113
1341,26.50658
1342,24.67759
1343,20.839975
1344,19.736227
1345,18.947151
1346,16.800653
1347,16.62393
1348,16.920643
1349,16.958519
1350,16.526384
1351,13.742416
1352,13.342888
1353,13.059059
1354,17.455896
1355,16.35029
1356,18.992228
1357,16.614956
1358,21.962107
1359,29.797749
1360,36.01343
1361,42.18893
1362,40.162212
1363,43.910103
1364,43.52418
1365,38.228344
1366,28.097858
1367,29.798683
1368,24.575115
1369,25.42611
1370,24.661526
1371,25.82972
1372,30.016747
1373,28.539797
1374,28.926502
1375,36.278328
1376,47.316525
1377,63.083397
1378,66.216156
1379,63.8117
1380,55.25733
1381,46.149643
1382,41.05693
1383,42.364094
1384,55.34636
1385,66.941055
1386,51.573547
1387,51.671726
1388,53.10262
1389,53.021145
1390,65.75564
1391,55.547264
1392,67.14949
1393,63.155838
1394,61.36842
1395,57.76448
1396,61.938946
1397,66.53133
1398,73.38481
1399,78.78035
1400,89.32826
1401,80.80233
1402,78.18292
1403,63.969467
1404,62.28318
1405,55.687325
1406,46.22276
1407,45.285187
1408,39.757595
1409,38.749817
1410,38.350414
1411,37.076134
1412,36.774757
1413,33.08972
1414,34.589653
1415,33.20406
1416,35.75877
1417,25.483477
1418,23.580753
1419,18.593445
1420,27.599663
1421,28.146526
1422,32.53745
1423,29.924213
1424,37.78498
1425,30.98779
1426,31.28157
1427,34.659084
1428,43.31754
1429,37.769333
1430,38.94097
1431,40.871567
1432,39.823776
1433,33.195942
1434,32.464413
1435,35.47162
1436,34.99142
1437,34.451897
1438,28.2048
1439,38.448326
1440,43.488014
1441,47.521706
1442,53.233704
1443,53.28136
1444,56.83201
1445,56.033257
1446,55.445488
1447,54.698303
1448,60.626343
1449,70.91136
1450,79.485596
1451,73.47408
1452,67.05913
1453,66.414154
1454,79.85419
1455,84.56351
1456,62.411716
1457,47.187195
1458,48.618153
1459,44.979404
1460,46.126606
1461,60.854797
1462,62.706055
1463,59.086723
1464,60.087288
1465,57.251587
1466,65.31456
1467,59.2927
1468,49.529007
1469,52.702446
1470,52.628227
1471,63.667374
1472,75.67964
1473,83.12089
1474,85.07798
1475,82.99681
1476,79.7707
1477,73.17675
1478,70.036
1479,59.44392
1480,52.210403
1481,51.187073
1482,52.65435
1483,53.449173
1484,52.881027
1485,52.80398
1486,45.830826
1487,49.889454
1488,55.880196
1489,70.94452
1490,79.50882
1491,75.783264
1492,74.01509
1493,67.893875
1494,63.156536
1495,66.46937
1496,77.30783
1497,78.66057
1498,79.437675
1499,87.37372
1500,83.37451
1501,69.620285
1502,57.298355
1503,49.622223
1504,45.35383
1505,44.284683
1506,44.10354
1507,51.918076
1508,62.1121
1509,62.329414
1510,65.24709
1511,63.302727
1512,68.76364
1513,76.51398
1514,76.134796
1515,65.65875
1516,56.309753
1517,57.51191
1518,64.527435
1519,60.66912
1520,65.33244
1521,68.75145
1522,67.20456
1523,59.565086
1524,50.53175
1525,39.716873
1526,41.049057
1527,36.71176
1528,35.13286
1529,35.667786
1530,36.216614
1531,32.957657
1532,30.019093
1533,31.621624
1534,32.804188
1535,38.07518
1536,45.473923
1537,42.142803
1538,23.929344
1539,27.927338
1540,23.76343
1541,26.614613
1542,27.340034
1543,24.519772
1544,23.666069
1545,21.299065
1546,19.084465
1547,19.753826
1548,17.892183
1549,24.088402
1550,29.046326
1551,40.588528
1552,47.20849
1553,46.218605
1554,45.806087
1555,41.31932
1556,40.35458
1557,39.14072
1558,46.032276
1559,49.320614
1560,46.247883
1561,46.887863
1562,62.091164
1563,71.140465
1564,68.905975
1565,79.36258
1566,80.481384
1567,82.973015
1568,87.39893
1569,85.72605
1570,79.58143
1571,73.09313
1572,53.969875
1573,50.47518
1574,50.371338
1575,52.16364
1576,50.81826
1577,53.565235
1578,55.60768
1579,51.977516
1580,48.41268
1581,39.506554
1582,41.18009
1583,40.624237
1584,40.653522
1585,45.756157
1586,53.157383
1587,57.11457
1588,50.190773
1589,45.40197
1590,40.384945
1591,43.676918
1592,48.447144
1593,42.041515
1594,37.67253
1595,33.4651
1596,32.534992
1597,31.789879
1598,25.685387
1599,26.066444
1600,28.303917
1601,32.591347
1602,35.245754
1603,40.32661
1604,42.965916
1605,45.577976
1606,49.893005
1607,56.406906
1608,59.14119
1609,64.35551
1610,72.91364
1611,72.87631
1612,64.28929
1613,61.777626
1614,60.474987
1615,58.01465
1616,70.073425
1617,78.52586
1618,71.36351
1619,62.091347
1620,43.037613
1621,41.16905
1622,34.091217
1623,36.712734
1624,41.952293
1625,53.83258
1626,50.742977
1627,50.180313
1628,49.91519
1629,59.22065
1630,65.56502
1631,64.383224
1632,66.83738
1633,76.452225
1634,76.33865
1635,77.12895
1636,77.025925
1637,84.51819
1638,91.10074
1639,82.57151
1640,90.080444
1641,85.97214
1642,80.4294
1643,69.79655
1644,65.98034
1645,56.123882
1646,55.126053
1647,45.7479
1648,56.932617
1649,26.470518
1650,34.387585
1651,47.45253
1652,62.270416
1653,46.43141
1654,29.905367
1655,22.340797
1656,26.575966
1657,23.725418
1658,24.522398
1659,28.269161
1660,28.55989
1661,30.172848
1662,34.98342
1663,43.238155
1664,48.092064
1665,51.389713
1666,41.833744
1667,38.522156
1668,37.66769
1669,38.269287
1670,35.4634
1671,36.462555
1672,26.813559
1673,29.335163
1674,40.322643
1675,40.679382
1676,36.96747
1677,39.63205
1678,37.107426
1679,37.850983
1680,38.77594
1681,38.025227
1682,30.290272
1683,29.186916
1684,28.745335
1685,33.801212
1686,42.406273
1687,49.328125
1688,54.595474
1689,65.648766
1690,68.02525
1691,70.100784
1692,61.937347
1693,59.176003
1694,67.780075
1695,59.069237
1696,53.063564
1697,49.474396
1698,49.654335
1699,61.823956
1700,59.546402
1701,62.12655
1702,71.93744
1703,77.957245
1704,77.264725
1705,83.79283
1706,88.682816
1707,90.946976
1708,94.07733
1709,84.510284
1710,71.45045
1711,69.00087
1712,70.637924
1713,71.94429
1714,55.005013
1715,41.55529
1716,35.30456
1717,32.394485
1718,35.276184
1719,32.010902
1720,31.026083
1721,30.193
1722,33.04198
1723,30.94587
1724,28.63932
1725,30.259554
1726,34.963326
1727,44.364803
1728,43.82153
1729,44.37498
1730,31.400427
1731,30.74989
1732,27.13826
1733,25.765884
1734,19.245394
1735,15.994844
1736,16.71745
1737,18.304184
1738,22.602873
1739,29.445507
1740,27.299183
1741,24.61272
1742,26.004587
1743,30.152443
1744,41.97604
1745,40.938217
1746,46.18444
1747,39.96831
1748,53.2863
1749,52.350624
1750,46.676746
1751,36.930042
1752,36.934048
1753,34.823353
1754,37.531384
1755,33.2255
1756,34.060642
1757,43.71212
1758,48.592426
1759,52.725933
1760,61.313385
1761,53.13025
1762,49.38609
1763,64.07448
1764,69.29517
1765,83.64751
1766,60.793846
1767,47.402126
1768,48.596085
1769,45.38705
1770,56.982788
1771,52.244694
1772,53.376785
1773,47.408783
1774,52.439754
1775,55.050076
1776,57.05809
1777,63.180817
1778,61.664658
1779,44.284344
1780,42.511566
1781,40.102024
1782,45.626915
1783,49.09295
1784,52.423653
1785,48.52612
1786,61.062626
1787,71.264046
1788,47.961304
1789,47.603596
1790,55.518425
1791,42.089596
1792,39.29321
1793,37.0719
1794,36.575577
1795,32.416767
1796,32.732765
1797,32.386536
1798,27.874813
1799,25.355068
1800,21.252293
1801,27.41795
1802,26.357391
1803,32.865658
1804,30.410357
1805,36.141106
1806,39.496143
1807,49.289757
1808,50.84655
1809,65.97548
1810,64.29401
1811,68.758575
1812,61.90673
1813,48.464893
1814,32.343864
1815,37.932507
1816,27.32215
1817,33.241493
1818,39.060017
1819,41.86329
1820,40.296265
1821,41.162632
1822,36.25784
1823,33.018417
1824,35.7621
1825,48.759506
1826,61.9767
1827,64.38209
1828,64.925285
1829,61.18965
1830,60.29802
1831,56.1238
1832,59.671875
1833,74.05175
1834,92.36223
1835,100.982895
1836,86.81928
1837,76.715385
1838,61.434944
1839,53.037273
1840,46.18574
1841,42.731308
1842,38.303337
1843,44.38785
1844,43.61818
1845,52.002075
1846,44.34142
1847,56.45071
1848,51.601128
1849,50.76522
1850,55.339993
1851,62.117413
1852,72.85719
1853,72.123985
1854,73.16196
1855,78.34503
1856,85.65742
1857,86.4423
1858,85.60562
1859,78.22325
1860,87.78992
1861,69.26148
1862,54.062145
1863,52.741764
1864,50.58845
1865,47.338554
1866,50.43938
1867,51.194946
1868,51.5751
1869,48.708633
1870,48.18894
1871,47.68003
1872,47.113945
1873,50.401817
